,SOCs.soc,TemperaturesCells.cell_21,TemperaturesCells.cell_20,TemperaturesCells.cell_23,TemperaturesCells.cell_22,TemperaturesCells.cell_25,TemperaturesCells.cell_24,TemperaturesCells.cell_27,TemperaturesCells.cell_26,TemperaturesCells.cell_29,TemperaturesCells.cell_28,TemperaturesCells.cell_89,TemperaturesCells.cell_88,TemperaturesCells.cell_87,TemperaturesCells.cell_86,TemperaturesCells.cell_85,TemperaturesCells.cell_84,TemperaturesCells.cell_83,TemperaturesCells.cell_82,TemperaturesCells.cell_81,TemperaturesCells.cell_80,TemperaturesCells.cell_32,TemperaturesCells.cell_33,TemperaturesCells.cell_30,TemperaturesCells.cell_31,TemperaturesCells.cell_36,TemperaturesCells.cell_37,TemperaturesCells.cell_34,TemperaturesCells.cell_35,TemperaturesCells.cell_38,TemperaturesCells.cell_39,TemperaturesCells.cell_90,TemperaturesCells.cell_91,TemperaturesCells.cell_92,TemperaturesCells.cell_93,TemperaturesCells.cell_94,TemperaturesCells.cell_95,TemperaturesCells.cell_96,TemperaturesCells.cell_97,TemperaturesCells.cell_98,TemperaturesCells.cell_99,TemperaturesCells.cell_100,TemperaturesCells.cell_18,TemperaturesCells.cell_19,TemperaturesCells.cell_10,TemperaturesCells.cell_11,TemperaturesCells.cell_12,TemperaturesCells.cell_13,TemperaturesCells.cell_14,TemperaturesCells.cell_15,TemperaturesCells.cell_16,TemperaturesCells.cell_17,TemperaturesCells.cell_69,TemperaturesCells.cell_68,TemperaturesCells.cell_65,TemperaturesCells.cell_64,TemperaturesCells.cell_67,TemperaturesCells.cell_66,TemperaturesCells.cell_61,TemperaturesCells.cell_60,TemperaturesCells.cell_63,TemperaturesCells.cell_62,TemperaturesCells.cell_2,TemperaturesCells.cell_3,TemperaturesCells.cell_1,TemperaturesCells.cell_6,TemperaturesCells.cell_7,TemperaturesCells.cell_4,TemperaturesCells.cell_5,TemperaturesCells.cell_8,TemperaturesCells.cell_9,TemperaturesCells.cell_78,TemperaturesCells.cell_79,TemperaturesCells.cell_76,TemperaturesCells.cell_77,TemperaturesCells.cell_74,TemperaturesCells.cell_75,TemperaturesCells.cell_72,TemperaturesCells.cell_73,TemperaturesCells.cell_70,TemperaturesCells.cell_71,TemperaturesCells.cell_43,TemperaturesCells.cell_42,TemperaturesCells.cell_41,TemperaturesCells.cell_40,TemperaturesCells.cell_47,TemperaturesCells.cell_46,TemperaturesCells.cell_45,TemperaturesCells.cell_44,TemperaturesCells.cell_49,TemperaturesCells.cell_48,TemperaturesCells.cell_54,TemperaturesCells.cell_55,TemperaturesCells.cell_56,TemperaturesCells.cell_57,TemperaturesCells.cell_50,TemperaturesCells.cell_51,TemperaturesCells.cell_52,TemperaturesCells.cell_53,TemperaturesCells.cell_58,TemperaturesCells.cell_59,Voltages.voltage_max,Voltages.voltage_bat,Voltages.voltage_oc,Voltages.voltage_min,Currents.current_max,Currents.current_min,Currents.current_bat,Temperatures.temp_min,Temperatures.temp_mean,Temperatures.temp_outlet,Temperatures.temp_max,Powers.power_loss,Powers.power_bat,Efficiencies.efficiency,TemperaturesCells.cells_0,TemperaturesCells.cells_1,TemperaturesCells.cells_2,TemperaturesCells.cells_3,TemperaturesCells.cells_4,TemperaturesCells.cells_5,TemperaturesCells.cells_6,TemperaturesCells.cells_7,TemperaturesCells.cells_8,TemperaturesCells.cells_9
25.0,35.0,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,1070.0,,925.0,682.0,1810.0,-3270.0,474.5,68.9,65.0,,71.1,,,,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3
26.0,35.0,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,1070.0,,925.0,682.0,1810.0,-3270.0,474.0,68.9,65.0,,71.1,,,,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3
27.0,35.1,65.4,65.4,65.3,65.3,65.3,65.3,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.4,65.3,65.4,65.3,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.3,65.3,65.3,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.4,65.3,65.3,65.3,65.4,65.4,65.4,65.3,65.3,65.4,65.4,65.3,65.3,65.3,65.3,65.4,65.3,65.3,65.3,65.4,65.4,65.4,65.3,65.3,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.3,65.3,65.4,65.3,65.3,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.3,65.3,65.4,65.4,65.3,65.3,65.3,65.3,65.3,65.3,1070.0,,925.0,682.0,1810.0,-3270.0,37.8,68.9,65.0,,71.2,,,,65.36,65.36,65.36,65.36,65.36,65.37,65.37,65.37,65.37,65.37
28.0,35.1,65.4,65.4,65.3,65.4,65.4,65.3,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.3,65.4,65.4,65.4,65.3,65.3,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.4,65.3,65.3,65.3,65.4,65.4,65.4,65.3,65.3,65.4,65.4,65.3,65.4,65.3,65.3,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.3,65.3,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.3,65.3,65.3,65.3,65.3,65.3,1070.0,,925.0,682.0,1810.0,-3270.0,32.8,68.9,65.0,,71.2,,,,65.37,65.37,65.36,65.36,65.36,65.37,65.37,65.37,65.37,65.37
29.0,35.1,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.3,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.3,65.3,65.3,65.3,65.3,65.3,1070.0,,925.0,682.0,1810.0,-3270.0,56.0,69.0,65.0,,71.2,,,,65.38,65.38,65.38,65.38,65.39,65.39,65.39,65.39,65.39,65.39
30.0,35.1,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.3,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.3,65.3,65.3,65.4,65.3,1070.0,,925.0,682.0,1810.0,-3270.0,26.5,69.0,65.1,,71.2,,,,65.39,65.39,65.39,65.4,65.4,65.4,65.4,65.4,65.4,65.4
31.0,35.1,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.3,65.3,65.3,65.3,65.4,65.3,1070.0,,925.0,682.0,1810.0,-3270.0,22.55,69.0,65.1,,71.2,,,,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4
32.0,35.2,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,1070.0,971.0,926.0,682.0,1810.0,-3270.0,,69.0,65.1,,71.2,41670.0,,51.1860832894,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4
33.0,35.4,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.4,65.5,65.5,65.5,65.5,1070.0,973.0,926.0,682.0,1810.0,-3270.0,,69.1,65.2,,71.3,43522.0,,51.2374934176,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5
34.0,35.5,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.5,65.6,65.6,65.6,65.6,1070.0,979.0,926.0,682.0,1810.0,-3270.0,,69.2,65.3,,71.4,49078.0,,51.3910761155,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6
35.0,35.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.6,65.7,65.7,65.7,65.7,1070.0,981.0,926.0,682.0,1810.0,-3270.0,,69.3,65.4,,71.5,50930.0,,51.4420555847,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7
36.0,35.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.9,65.8,65.8,65.8,65.8,65.9,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.9,65.9,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.9,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,1070.0,982.0,926.0,682.0,1770.0,-3270.0,,69.4,65.5,,71.7,51856.0,,51.4675052411,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.81,65.82,65.83
37.0,36.0,65.9,66.0,65.9,65.9,66.0,66.0,66.0,66.0,65.9,66.0,65.9,65.9,65.9,65.9,65.9,66.0,66.0,66.0,65.9,65.9,66.0,66.0,65.9,65.9,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,66.0,66.0,66.0,66.0,66.0,65.9,65.9,65.9,66.0,66.0,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,66.0,65.9,65.9,66.0,65.9,65.9,65.9,65.9,65.9,65.9,66.0,66.0,65.9,65.9,65.9,65.9,66.0,66.0,66.0,66.0,65.9,66.0,66.0,66.0,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,1070.0,981.0,926.0,682.0,1690.0,-3270.0,,69.5,65.6,,71.8,50930.0,,51.4420555847,65.93,65.94,65.95,65.95,65.95,65.94,65.94,65.95,65.96,65.97
38.0,36.2,66.1,66.1,66.1,66.0,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.0,66.0,66.0,66.0,66.1,66.1,66.1,66.0,66.0,66.1,66.1,66.0,66.0,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.0,66.0,66.1,66.0,66.0,66.1,66.1,66.0,66.1,66.1,66.1,66.1,66.1,66.1,66.0,66.0,66.1,66.1,66.0,66.0,66.0,66.0,66.0,66.0,66.1,66.0,66.0,66.1,66.0,66.0,66.0,66.1,66.1,66.1,66.1,66.0,66.1,66.0,66.0,66.1,66.0,66.1,66.1,66.0,66.1,66.0,66.0,66.1,66.1,66.1,66.1,66.0,66.1,66.1,66.1,66.0,66.1,66.0,66.1,66.1,66.0,66.0,66.0,66.0,66.0,66.0,66.0,1070.0,980.0,926.0,682.0,1610.0,-3270.0,,69.6,65.7,,71.9,50004.0,,51.4165792235,66.06,66.07,66.08,66.09,66.08,66.07,66.07,66.07,66.08,66.08
39.0,36.3,66.2,66.2,66.2,66.1,66.2,66.2,66.2,66.2,66.1,66.2,66.2,66.1,66.1,66.1,66.1,66.2,66.2,66.2,66.1,66.1,66.2,66.2,66.1,66.1,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.1,66.1,66.2,66.1,66.1,66.2,66.1,66.1,66.2,66.2,66.2,66.2,66.2,66.2,66.1,66.1,66.2,66.2,66.1,66.1,66.1,66.1,66.1,66.1,66.2,66.1,66.1,66.2,66.1,66.1,66.1,66.2,66.1,66.2,66.2,66.1,66.2,66.1,66.1,66.2,66.1,66.2,66.2,66.1,66.2,66.1,66.1,66.2,66.2,66.2,66.2,66.1,66.2,66.2,66.2,66.1,66.2,66.1,66.2,66.2,66.1,66.1,66.0,66.1,66.1,66.1,66.1,1070.0,980.0,927.0,682.0,1530.0,-3270.0,,69.6,65.8,,72.0,49131.0,,51.3896171998,66.15,66.16,66.17,66.18,66.17,66.16,66.16,66.17,66.18,66.18
40.0,36.4,66.2,66.3,66.2,66.2,66.3,66.2,66.3,66.3,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.3,66.3,66.2,66.2,66.2,66.3,66.3,66.2,66.2,66.2,66.2,66.3,66.3,66.2,66.3,66.3,66.3,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.3,66.3,66.3,66.3,66.3,66.2,66.2,66.2,66.2,66.3,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.3,66.2,66.2,66.3,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.3,66.2,66.2,66.2,66.2,66.2,66.3,66.3,66.3,66.2,66.3,66.3,66.3,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.1,66.2,66.2,66.2,66.2,1070.0,979.0,927.0,682.0,1450.0,-3270.0,835.0,69.7,65.9,,72.1,48204.0,817.465,51.3641133263,66.23,66.24,66.25,66.25,66.25,66.24,66.23,66.24,66.25,66.26
41.0,36.6,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.2,66.3,66.4,66.3,66.3,66.3,66.3,66.4,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.2,66.3,66.3,66.3,66.4,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.2,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.4,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.3,66.2,66.2,66.2,66.3,66.3,66.3,1070.0,978.0,927.0,682.0,1370.0,-3270.0,790.0,69.8,66.0,,72.2,47277.0,772.62,51.3385826772,66.29,66.31,66.31,66.31,66.31,66.31,66.31,66.31,66.31,66.31
42.0,36.7,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.3,66.3,66.4,66.4,66.3,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.3,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.3,66.4,66.3,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.3,66.3,66.3,66.3,66.4,66.4,1070.0,977.0,927.0,682.0,1290.0,-3270.0,745.0,69.9,66.1,,72.3,46350.0,727.865,51.3130252101,66.38,66.39,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4
43.0,36.8,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.4,66.5,66.4,66.4,66.4,66.4,66.5,66.5,66.5,66.5,66.4,66.4,66.5,66.5,66.4,66.4,66.5,66.4,66.5,66.5,66.4,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.4,66.4,66.5,66.5,66.3,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.4,66.4,66.4,66.4,66.4,66.4,66.5,66.5,66.5,66.5,66.4,66.4,66.3,66.5,66.5,66.5,66.5,66.4,66.4,66.4,66.4,66.5,66.4,66.5,66.5,66.5,66.5,66.4,66.4,66.5,66.5,66.5,66.5,66.4,66.5,66.5,66.5,66.5,66.4,66.4,66.5,66.4,66.4,66.4,66.3,66.4,66.4,66.4,66.4,1070.0,968.0,927.0,682.0,1250.0,-3270.0,441.5,69.9,66.1,,72.4,38007.0,427.372,51.0817941953,66.44,66.46,66.47,66.48,66.48,66.48,66.48,66.48,66.49,66.5
44.0,36.9,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.4,66.4,66.5,66.6,66.4,66.4,66.5,66.5,66.6,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.4,66.5,66.5,66.5,66.5,66.6,66.6,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.4,66.4,66.3,66.5,66.5,66.5,66.5,66.4,66.5,66.5,66.4,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.6,66.6,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.4,66.3,66.4,66.4,66.4,66.5,1070.0,968.0,927.0,682.0,1250.0,-3270.0,466.0,69.9,66.2,,72.4,38007.0,451.088,51.0817941953,66.45,66.47,66.49,66.51,66.51,66.51,66.51,66.51,66.52,66.52
45.0,36.9,66.6,66.6,66.6,66.6,66.6,66.6,66.5,66.6,66.5,66.5,66.5,66.5,66.5,66.5,66.6,66.6,66.6,66.5,66.5,66.4,66.6,66.6,66.4,66.5,66.5,66.5,66.6,66.6,66.5,66.5,66.5,66.5,66.6,66.6,66.5,66.5,66.5,66.5,66.5,66.5,66.4,66.5,66.5,66.5,66.6,66.6,66.6,66.6,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.4,66.6,66.5,66.6,66.6,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.6,66.6,66.6,66.6,66.5,66.5,66.5,66.5,66.6,66.5,66.5,66.5,66.5,66.5,66.5,66.4,66.4,66.5,66.5,66.5,1070.0,969.0,927.0,682.0,1230.0,-3270.0,478.5,69.9,66.2,,72.5,38934.0,463.6665,51.1075949367,66.52,66.54,66.55,66.56,66.56,66.55,66.54,66.54,66.54,66.54
46.0,37.0,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.5,66.5,66.5,66.5,66.5,66.6,66.6,66.6,66.6,66.6,66.5,66.5,66.6,66.7,66.5,66.5,66.6,66.5,66.7,66.6,66.5,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.5,66.6,66.6,66.4,66.6,66.6,66.6,66.6,66.7,66.7,66.6,66.6,66.6,66.6,66.6,66.6,66.5,66.6,66.6,66.5,66.6,66.6,66.6,66.6,66.5,66.5,66.4,66.6,66.6,66.6,66.6,66.5,66.5,66.5,66.5,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.7,66.7,66.6,66.5,66.5,66.5,66.6,66.6,66.5,66.6,66.6,66.6,66.5,66.5,66.4,66.5,66.5,66.5,66.5,1070.0,976.0,927.0,682.0,1200.0,-3270.0,690.0,69.9,66.3,,72.6,45423.0,673.44,51.2874408828,66.54,66.56,66.58,66.6,66.6,66.6,66.6,66.6,66.61,66.62
47.0,37.1,66.7,66.7,66.7,66.7,66.7,66.7,66.6,66.7,66.6,66.6,66.6,66.6,66.6,66.6,66.7,66.7,66.7,66.7,66.6,66.5,66.7,66.7,66.5,66.6,66.6,66.6,66.7,66.7,66.6,66.6,66.6,66.6,66.7,66.7,66.7,66.7,66.6,66.6,66.6,66.6,66.5,66.6,66.6,66.6,66.7,66.7,66.7,66.7,66.7,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.7,66.6,66.6,66.7,66.6,66.6,66.4,66.7,66.6,66.7,66.7,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.6,66.7,66.7,66.7,66.7,66.6,66.6,66.6,66.6,66.7,66.6,66.7,66.6,66.6,66.6,66.6,66.4,66.5,66.6,66.6,66.6,1070.0,975.0,927.0,682.0,1120.0,-3270.0,650.0,69.9,66.3,,72.6,44496.0,633.75,51.261829653,66.61,66.64,66.65,66.66,66.66,66.66,66.65,66.65,66.65,66.65
48.0,37.2,66.7,66.7,66.8,66.8,66.8,66.8,66.7,66.7,66.6,66.7,66.6,66.6,66.7,66.7,66.7,66.7,66.7,66.7,66.6,66.6,66.8,66.8,66.6,66.6,66.7,66.6,66.8,66.8,66.6,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.5,66.7,66.7,66.7,66.8,66.8,66.8,66.8,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.6,66.6,66.5,66.8,66.7,66.7,66.8,66.6,66.6,66.6,66.6,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.8,66.8,66.7,66.6,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.6,66.6,66.5,66.6,66.7,66.6,66.7,1070.0,973.0,927.0,682.0,1050.0,-3270.0,610.0,70.0,66.4,,72.7,42642.0,593.53,51.2105263158,66.66,66.69,66.71,66.73,66.74,66.73,66.72,66.72,66.73,66.74
